X,Y,extra,nesting,num_operands
[MAX[SM66]9],[SM66],easy,2,2
[MAX[MIN80]9],[MIN80],easy,2,2
[SM[MAX40]3],[MAX40],easy,2,2
[MIN9[MAX04]],[MAX04],easy,2,2
[SM9[MIN39]],[MIN39],easy,2,2
[SM[SM53]0],[SM53],easy,2,2
[MAX0[MAX58]],[MAX58],easy,2,2
[MAX[SM23]8],[SM23],easy,2,2
[SM4[MIN27]],[MIN27],easy,2,2
[MAX[MIN27]1],[MIN27],easy,2,2
[MIN[MIN25]6],[MIN25],easy,2,2
[SM3[SM94]],[SM94],easy,2,2
[MIN[MIN34]7],[MIN34],easy,2,2
[MIN1[MAX54]],[MAX54],easy,2,2
[SM5[MAX95]],[MAX95],easy,2,2
[SM5[SM91]],[SM91],easy,2,2
[SM9[SM35]],[SM35],easy,2,2
[SM[MAX32]2],[MAX32],easy,2,2
[MIN[SM38]7],[SM38],easy,2,2
[MIN4[MIN10]],[MIN10],easy,2,2
[MAX[MIN46]0],[MIN46],easy,2,2
[SM8[MAX20]],[MAX20],easy,2,2
[MIN5[MAX75]],[MAX75],easy,2,2
[MIN[MIN65]9],[MIN65],easy,2,2
[SM[SM42]1],[SM42],easy,2,2
[MIN4[MAX23]],[MAX23],easy,2,2
[MIN[MAX83]9],[MAX83],easy,2,2
[MIN0[SM76]],[SM76],easy,2,2
[MAX[SM38]8],[SM38],easy,2,2
[SM[MIN02]2],[MIN02],easy,2,2
[MAX[MAX33]5],[MAX33],easy,2,2
[SM6[MIN99]],[MIN99],easy,2,2
[MAX[MAX89]5],[MAX89],easy,2,2
[MIN[MAX96]9],[MAX96],easy,2,2
[MIN6[MIN60]],[MIN60],easy,2,2
[SM9[MIN85]],[MIN85],easy,2,2
[SM[MAX83]1],[MAX83],easy,2,2
[SM[SM37]9],[SM37],easy,2,2
[MIN[MAX56]3],[MAX56],easy,2,2
[MIN2[SM04]],[SM04],easy,2,2
[SM1[MAX90]],[MAX90],easy,2,2
[SM9[MIN96]],[MIN96],easy,2,2
[MAX[SM98]2],[SM98],easy,2,2
[SM[MAX23]7],[MAX23],easy,2,2
[SM6[MIN84]],[MIN84],easy,2,2
[SM8[MIN51]],[MIN51],easy,2,2
[SM[MAX84]1],[MAX84],easy,2,2
[SM[MAX61]6],[MAX61],easy,2,2
[MIN[MAX05]8],[MAX05],easy,2,2
[MAX[MAX22]4],[MAX22],easy,2,2
[MIN9[SM33]],[SM33],easy,2,2
[MAX5[MAX70]],[MAX70],easy,2,2
[MAX4[SM30]],[SM30],easy,2,2
[SM8[MAX93]],[MAX93],easy,2,2
[SM[MAX97]3],[MAX97],easy,2,2
[MAX[MAX02]6],[MAX02],easy,2,2
[MAX4[MIN01]],[MIN01],easy,2,2
[MIN[SM12]1],[SM12],easy,2,2
[MAX0[MAX45]],[MAX45],easy,2,2
[SM6[SM04]],[SM04],easy,2,2
[MIN[MIN73]7],[MIN73],easy,2,2
[SM9[SM23]],[SM23],easy,2,2
[MAX9[SM03]],[SM03],easy,2,2
[SM[SM13]1],[SM13],easy,2,2
[MIN[MAX99]6],[MAX99],easy,2,2
[SM4[MAX83]],[MAX83],easy,2,2
[MIN[SM59]9],[SM59],easy,2,2
[MIN9[MAX62]],[MAX62],easy,2,2
[MAX[MAX09]5],[MAX09],easy,2,2
[MAX4[MAX40]],[MAX40],easy,2,2
[MIN[MAX15]3],[MAX15],easy,2,2
[SM[MIN00]6],[MIN00],easy,2,2
[SM2[SM12]],[SM12],easy,2,2
[MIN[SM85]3],[SM85],easy,2,2
[MIN2[MIN28]],[MIN28],easy,2,2
[SM[MIN35]5],[MIN35],easy,2,2
[SM2[SM75]],[SM75],easy,2,2
[MIN0[MAX20]],[MAX20],easy,2,2
[MAX[SM89]4],[SM89],easy,2,2
[MIN4[SM90]],[SM90],easy,2,2
[SM[SM55]4],[SM55],easy,2,2
[SM1[MAX19]],[MAX19],easy,2,2
[SM4[MIN85]],[MIN85],easy,2,2
[MAX[MIN37]2],[MIN37],easy,2,2
[MAX[SM28]3],[SM28],easy,2,2
[MIN[SM36]7],[SM36],easy,2,2
[MIN0[MIN26]],[MIN26],easy,2,2
[MIN6[MAX62]],[MAX62],easy,2,2
[SM9[SM96]],[SM96],easy,2,2
[MIN[MIN88]5],[MIN88],easy,2,2
[SM[SM73]8],[SM73],easy,2,2
[MAX[MIN83]9],[MIN83],easy,2,2
[SM0[SM18]],[SM18],easy,2,2
[MAX7[MIN44]],[MIN44],easy,2,2
[MIN[SM39]7],[SM39],easy,2,2
[SM9[SM53]],[SM53],easy,2,2
[MIN8[SM93]],[SM93],easy,2,2
[SM[MIN59]0],[MIN59],easy,2,2
[MIN[MAX65]9],[MAX65],easy,2,2
[MAX[MAX27]6],[MAX27],easy,2,2
[SM2[MAX57]],[MAX57],easy,2,2
[MAX[MIN73]2],[MIN73],easy,2,2
[SM[MAX02]5],[MAX02],easy,2,2
[MAX2[MIN59]],[MIN59],easy,2,2
[SM[MAX59]0],[MAX59],easy,2,2
[MAX8[MIN15]],[MIN15],easy,2,2
[SM[MAX84]6],[MAX84],easy,2,2
[MAX[MIN93]3],[MIN93],easy,2,2
[SM8[MIN43]],[MIN43],easy,2,2
[MIN0[SM01]],[SM01],easy,2,2
[MIN[MIN29]7],[MIN29],easy,2,2
[SM2[SM81]],[SM81],easy,2,2
[MAX[MIN23]0],[MIN23],easy,2,2
[MIN6[MIN51]],[MIN51],easy,2,2
[MAX4[SM08]],[SM08],easy,2,2
[MIN[SM13]1],[SM13],easy,2,2
[MIN[MAX04]0],[MAX04],easy,2,2
[MAX[MAX35]9],[MAX35],easy,2,2
[MAX4[MIN94]],[MIN94],easy,2,2
[MIN0[MAX50]],[MAX50],easy,2,2
[SM1[MIN62]],[MIN62],easy,2,2
[MIN3[SM81]],[SM81],easy,2,2
[MIN7[MAX77]],[MAX77],easy,2,2
[SM[MIN20]4],[MIN20],easy,2,2
[MIN9[MAX81]],[MAX81],easy,2,2
[MAX[SM90]0],[SM90],easy,2,2
[MAX1[MIN60]],[MIN60],easy,2,2
[MIN[MAX92]0],[MAX92],easy,2,2
[MIN[MIN37]8],[MIN37],easy,2,2
[MIN1[MAX95]],[MAX95],easy,2,2
[MIN[MAX12]4],[MAX12],easy,2,2
[MIN[MIN02]6],[MIN02],easy,2,2
[SM[SM63]6],[SM63],easy,2,2
[SM3[MAX17]],[MAX17],easy,2,2
[MIN9[SM15]],[SM15],easy,2,2
[MIN8[MIN72]],[MIN72],easy,2,2
[MAX[MIN69]3],[MIN69],easy,2,2
[SM[MAX22]0],[MAX22],easy,2,2
[MAX[MIN52]6],[MIN52],easy,2,2
[MAX1[MAX26]],[MAX26],easy,2,2
[SM[MIN17]8],[MIN17],easy,2,2
[SM[MIN96]8],[MIN96],easy,2,2
[MAX4[MIN41]],[MIN41],easy,2,2
[MAX8[MAX25]],[MAX25],easy,2,2
[MAX[SM03]9],[SM03],easy,2,2
[MAX[MAX61]5],[MAX61],easy,2,2
[SM[MAX98]1],[MAX98],easy,2,2
[MAX9[MAX90]],[MAX90],easy,2,2
[SM[MAX90]4],[MAX90],easy,2,2
[SM[SM89]8],[SM89],easy,2,2
[MAX[MIN13]4],[MIN13],easy,2,2
[SM0[SM27]],[SM27],easy,2,2
[MAX7[SM11]],[SM11],easy,2,2
[SM4[MAX53]],[MAX53],easy,2,2
[MAX1[MIN34]],[MIN34],easy,2,2
[MAX6[MIN26]],[MIN26],easy,2,2
[MIN6[SM68]],[SM68],easy,2,2
[SM5[MAX73]],[MAX73],easy,2,2
[MIN6[SM71]],[SM71],easy,2,2
[SM[SM92]9],[SM92],easy,2,2
[MAX[SM99]2],[SM99],easy,2,2
[MAX7[MAX74]],[MAX74],easy,2,2
[MAX6[MIN55]],[MIN55],easy,2,2
[MAX[SM09]8],[SM09],easy,2,2
[MIN2[SM99]],[SM99],easy,2,2
[SM8[MAX60]],[MAX60],easy,2,2
[MAX[SM05]9],[SM05],easy,2,2
[SM[SM68]2],[SM68],easy,2,2
[SM[MAX66]7],[MAX66],easy,2,2
[MIN[SM24]4],[SM24],easy,2,2
[MAX9[MAX94]],[MAX94],easy,2,2
[MIN[MIN69]7],[MIN69],easy,2,2
[MAX8[MAX93]],[MAX93],easy,2,2
[MIN2[SM61]],[SM61],easy,2,2
[MAX[MIN84]9],[MIN84],easy,2,2
[MAX[SM26]3],[SM26],easy,2,2
[SM[MIN98]4],[MIN98],easy,2,2
[MAX2[SM28]],[SM28],easy,2,2
[MIN8[MIN89]],[MIN89],easy,2,2
[MIN6[MIN70]],[MIN70],easy,2,2
[MAX8[SM26]],[SM26],easy,2,2
[MIN[SM33]0],[SM33],easy,2,2
[SM[MAX88]5],[MAX88],easy,2,2
[MAX6[SM75]],[SM75],easy,2,2
[MAX7[SM03]],[SM03],easy,2,2
[SM[MIN55]1],[MIN55],easy,2,2
[MAX[MIN59]2],[MIN59],easy,2,2
[MAX[MAX14]4],[MAX14],easy,2,2
[MAX2[SM62]],[SM62],easy,2,2
[SM8[MIN27]],[MIN27],easy,2,2
[SM[MIN87]1],[MIN87],easy,2,2
[SM0[MIN93]],[MIN93],easy,2,2
[MAX[MIN37]6],[MIN37],easy,2,2
[SM[SM86]8],[SM86],easy,2,2
[SM4[SM11]],[SM11],easy,2,2
[MAX[MIN45]5],[MIN45],easy,2,2
[MIN5[SM56]],[SM56],easy,2,2
[SM9[MIN98]],[MIN98],easy,2,2
[MAX5[MIN94]],[MIN94],easy,2,2
[SM[MAX97]2],[MAX97],easy,2,2
[MIN[MAX92]1],[MAX92],easy,2,2
[MIN[SM72]6],[SM72],easy,2,2
[MAX[MIN73]7],[MIN73],easy,2,2
[SM[SM98]6],[SM98],easy,2,2
[MIN9[MIN94]],[MIN94],easy,2,2
[SM[MAX42]0],[MAX42],easy,2,2
[MIN[MIN50]6],[MIN50],easy,2,2
[MIN[SM60]3],[SM60],easy,2,2
[SM3[SM67]],[SM67],easy,2,2
[MIN[MAX15]4],[MAX15],easy,2,2
[SM[MIN32]4],[MIN32],easy,2,2
[MAX[MIN07]5],[MIN07],easy,2,2
[SM[SM49]3],[SM49],easy,2,2
[SM1[MAX69]],[MAX69],easy,2,2
[SM[MIN01]4],[MIN01],easy,2,2
[MIN[MIN26]8],[MIN26],easy,2,2
[MAX5[SM66]],[SM66],easy,2,2
[MIN[MAX04]7],[MAX04],easy,2,2
[MAX8[SM61]],[SM61],easy,2,2
[MAX1[MIN92]],[MIN92],easy,2,2
[SM5[MAX30]],[MAX30],easy,2,2
[SM5[SM97]],[SM97],easy,2,2
[MIN9[SM83]],[SM83],easy,2,2
[MAX[MAX53]7],[MAX53],easy,2,2
[MIN7[MIN01]],[MIN01],easy,2,2
[MAX[MAX58]2],[MAX58],easy,2,2
[MAX[MIN91]5],[MIN91],easy,2,2
[MIN[SM68]7],[SM68],easy,2,2
[MIN3[MIN81]],[MIN81],easy,2,2
[SM3[SM87]],[SM87],easy,2,2
[SM[SM79]1],[SM79],easy,2,2
[SM[MIN73]4],[MIN73],easy,2,2
[MAX6[MIN48]],[MIN48],easy,2,2
[MAX[MAX73]2],[MAX73],easy,2,2
[MIN1[SM09]],[SM09],easy,2,2
[MIN[MIN71]5],[MIN71],easy,2,2
[MIN[MAX04]5],[MAX04],easy,2,2
[MAX[SM21]4],[SM21],easy,2,2
[MIN3[SM60]],[SM60],easy,2,2
[SM1[MAX23]],[MAX23],easy,2,2
[MIN[MAX44]5],[MAX44],easy,2,2
[MAX[MAX17]4],[MAX17],easy,2,2
[MIN[MAX62]2],[MAX62],easy,2,2
[MAX[MAX97]8],[MAX97],easy,2,2
[MIN[MIN31]6],[MIN31],easy,2,2
[MIN3[SM87]],[SM87],easy,2,2
[MIN[SM44]9],[SM44],easy,2,2
[MAX9[MAX57]],[MAX57],easy,2,2
[SM[MAX06]2],[MAX06],easy,2,2
[MIN[MIN55]8],[MIN55],easy,2,2
[SM8[MIN79]],[MIN79],easy,2,2
[MAX[MAX05]9],[MAX05],easy,2,2
[MAX[MIN39]9],[MIN39],easy,2,2
[SM[SM05]3],[SM05],easy,2,2
[SM2[MAX10]],[MAX10],easy,2,2
[MIN[SM51]0],[SM51],easy,2,2
[MIN[MIN90]3],[MIN90],easy,2,2
[MIN[SM04]3],[SM04],easy,2,2
[MAX[MIN85]1],[MIN85],easy,2,2
[SM[MAX85]2],[MAX85],easy,2,2
[MIN[MIN96]2],[MIN96],easy,2,2
[MAX8[SM10]],[SM10],easy,2,2
[MIN5[MIN73]],[MIN73],easy,2,2
[SM2[MAX74]],[MAX74],easy,2,2
[SM4[MAX65]],[MAX65],easy,2,2
[MIN9[MIN42]],[MIN42],easy,2,2
[MIN0[MIN84]],[MIN84],easy,2,2
[SM[SM14]7],[SM14],easy,2,2
[SM[MIN50]0],[MIN50],easy,2,2
[MAX7[MAX70]],[MAX70],easy,2,2
[SM[SM47]8],[SM47],easy,2,2
[MIN[SM09]2],[SM09],easy,2,2
[SM5[MAX23]],[MAX23],easy,2,2
[SM6[SM29]],[SM29],easy,2,2
[MAX9[MAX62]],[MAX62],easy,2,2
[MAX3[SM13]],[SM13],easy,2,2
[MAX[MIN27]4],[MIN27],easy,2,2
[SM0[MIN73]],[MIN73],easy,2,2
[MAX[MIN84]0],[MIN84],easy,2,2
[SM9[MAX52]],[MAX52],easy,2,2
[SM[MIN03]2],[MIN03],easy,2,2
[MAX[SM70]7],[SM70],easy,2,2
[MIN4[MIN67]],[MIN67],easy,2,2
[MAX[SM67]1],[SM67],easy,2,2
[MAX[MIN48]2],[MIN48],easy,2,2
[MIN0[MAX94]],[MAX94],easy,2,2
[MAX[MIN05]9],[MIN05],easy,2,2
[MIN3[MIN15]],[MIN15],easy,2,2
[SM4[SM99]],[SM99],easy,2,2
[MIN[MIN12]2],[MIN12],easy,2,2
[MIN9[MIN96]],[MIN96],easy,2,2
[SM4[MAX60]],[MAX60],easy,2,2
[MIN[MAX66]7],[MAX66],easy,2,2
[MIN4[MAX37]],[MAX37],easy,2,2
[MIN9[MIN32]],[MIN32],easy,2,2
[MIN[MAX47]7],[MAX47],easy,2,2
[MAX3[MIN36]],[MIN36],easy,2,2
[SM[SM12]8],[SM12],easy,2,2
[MAX[SM33]0],[SM33],easy,2,2
[SM9[MIN29]],[MIN29],easy,2,2
[SM1[MIN33]],[MIN33],easy,2,2
[MAX[MAX70]7],[MAX70],easy,2,2
[MAX4[MAX20]],[MAX20],easy,2,2
[MAX9[MIN95]],[MIN95],easy,2,2
[MAX[MAX49]0],[MAX49],easy,2,2
[MIN[MAX53]1],[MAX53],easy,2,2
[MAX7[MAX10]],[MAX10],easy,2,2
[MAX[SM65]7],[SM65],easy,2,2
[SM5[MIN79]],[MIN79],easy,2,2
[MAX[MAX85]0],[MAX85],easy,2,2
[SM8[MIN14]],[MIN14],easy,2,2
[MIN2[MIN06]],[MIN06],easy,2,2
[SM3[MIN53]],[MIN53],easy,2,2
[MAX[MIN60]7],[MIN60],easy,2,2
[MAX[SM77]0],[SM77],easy,2,2
[MAX6[MIN25]],[MIN25],easy,2,2
[MIN8[SM95]],[SM95],easy,2,2
[MIN1[MIN93]],[MIN93],easy,2,2
[MAX[SM25]9],[SM25],easy,2,2
[MIN2[SM51]],[SM51],easy,2,2
[MAX6[MAX45]],[MAX45],easy,2,2
[MAX0[SM55]],[SM55],easy,2,2
[SM[MAX15]7],[MAX15],easy,2,2
[SM[SM68]9],[SM68],easy,2,2
[SM[MIN05]1],[MIN05],easy,2,2
[MIN[SM58]5],[SM58],easy,2,2
[MAX[MIN45]4],[MIN45],easy,2,2
[SM[MIN48]0],[MIN48],easy,2,2
[MIN9[MAX03]],[MAX03],easy,2,2
[SM5[MIN46]],[MIN46],easy,2,2
[MIN[MAX22]4],[MAX22],easy,2,2
[MIN9[MIN04]],[MIN04],easy,2,2
[MAX[MAX74]5],[MAX74],easy,2,2
[MAX[MAX45]8],[MAX45],easy,2,2
[SM5[SM11]],[SM11],easy,2,2
[MIN[SM26]6],[SM26],easy,2,2
[MAX[SM68]8],[SM68],easy,2,2
[MAX[SM65]0],[SM65],easy,2,2
[SM[MIN22]8],[MIN22],easy,2,2
[MIN1[MAX77]],[MAX77],easy,2,2
[MAX[MIN82]9],[MIN82],easy,2,2
[SM4[MIN49]],[MIN49],easy,2,2
[MIN8[SM12]],[SM12],easy,2,2
[MIN9[MAX21]],[MAX21],easy,2,2
[MIN5[MIN71]],[MIN71],easy,2,2
[MIN[SM52]0],[SM52],easy,2,2
[MIN0[MIN85]],[MIN85],easy,2,2
[MAX7[MAX25]],[MAX25],easy,2,2
[SM8[SM07]],[SM07],easy,2,2
[SM9[SM12]],[SM12],easy,2,2
[SM0[SM40]],[SM40],easy,2,2
[MIN[MIN84]6],[MIN84],easy,2,2
[MIN7[SM00]],[SM00],easy,2,2
[MAX2[MIN95]],[MIN95],easy,2,2
[MIN[MAX15]7],[MAX15],easy,2,2
[SM0[MAX59]],[MAX59],easy,2,2
[MIN5[MAX46]],[MAX46],easy,2,2
[SM1[SM24]],[SM24],easy,2,2
[MIN5[MAX44]],[MAX44],easy,2,2
[MIN[MIN35]5],[MIN35],easy,2,2
[MIN[SM66]1],[SM66],easy,2,2
[SM9[MAX71]],[MAX71],easy,2,2
[MIN[MIN85]3],[MIN85],easy,2,2
[SM[SM41]4],[SM41],easy,2,2
[SM9[MIN21]],[MIN21],easy,2,2
[SM[MAX13]3],[MAX13],easy,2,2
[MAX4[MIN09]],[MIN09],easy,2,2
[SM2[MIN99]],[MIN99],easy,2,2
[MIN[SM00]3],[SM00],easy,2,2
[MIN[SM41]0],[SM41],easy,2,2
[SM[MAX37]4],[MAX37],easy,2,2
[MIN6[MIN85]],[MIN85],easy,2,2
[MAX5[MIN52]],[MIN52],easy,2,2
[MAX[MAX95]3],[MAX95],easy,2,2
[MAX2[MAX50]],[MAX50],easy,2,2
[SM[SM83]9],[SM83],easy,2,2
[MAX[SM90]3],[SM90],easy,2,2
[SM7[SM99]],[SM99],easy,2,2
[SM[MIN34]8],[MIN34],easy,2,2
[SM[MIN93]3],[MIN93],easy,2,2
[MAX[MIN50]1],[MIN50],easy,2,2
[MAX[MIN08]0],[MIN08],easy,2,2
[SM[MIN45]9],[MIN45],easy,2,2
[SM[MAX25]9],[MAX25],easy,2,2
[MAX[MIN18]3],[MIN18],easy,2,2
[SM8[MAX26]],[MAX26],easy,2,2
[SM[MIN61]5],[MIN61],easy,2,2
[MAX[MAX83]5],[MAX83],easy,2,2
[MAX[MAX63]1],[MAX63],easy,2,2
[SM7[SM55]],[SM55],easy,2,2
[MIN[MIN05]3],[MIN05],easy,2,2
[SM0[SM12]],[SM12],easy,2,2
[MIN4[MAX10]],[MAX10],easy,2,2
[MAX8[SM69]],[SM69],easy,2,2
[MAX3[MIN77]],[MIN77],easy,2,2
[MAX[MAX64]9],[MAX64],easy,2,2
[MAX8[MAX16]],[MAX16],easy,2,2
[MIN6[SM65]],[SM65],easy,2,2
[SM[SM66]8],[SM66],easy,2,2
[MAX3[MIN25]],[MIN25],easy,2,2
[MAX4[MAX45]],[MAX45],easy,2,2
[MAX6[MAX97]],[MAX97],easy,2,2
[MAX[MIN92]2],[MIN92],easy,2,2
[SM[MAX73]6],[MAX73],easy,2,2
[SM4[MAX02]],[MAX02],easy,2,2
[SM1[MIN55]],[MIN55],easy,2,2
[MAX[MAX97]2],[MAX97],easy,2,2
[MIN[SM83]5],[SM83],easy,2,2
[SM2[SM86]],[SM86],easy,2,2
[SM[MAX34]5],[MAX34],easy,2,2
[MIN3[MIN74]],[MIN74],easy,2,2
[SM[MIN33]9],[MIN33],easy,2,2
[SM[SM25]4],[SM25],easy,2,2
[MAX5[SM97]],[SM97],easy,2,2
[MIN2[MAX89]],[MAX89],easy,2,2
[MAX9[MAX10]],[MAX10],easy,2,2
[MIN1[SM62]],[SM62],easy,2,2
[MIN[MIN94]5],[MIN94],easy,2,2
[SM[SM90]6],[SM90],easy,2,2
[MAX3[MAX51]],[MAX51],easy,2,2
[MAX3[MIN14]],[MIN14],easy,2,2
[MIN[SM29]2],[SM29],easy,2,2
[MAX2[MAX01]],[MAX01],easy,2,2
[SM7[SM46]],[SM46],easy,2,2
[MIN5[MIN54]],[MIN54],easy,2,2
[SM7[SM51]],[SM51],easy,2,2
[MIN[SM46]0],[SM46],easy,2,2
[MAX7[SM50]],[SM50],easy,2,2
[MIN[SM55]3],[SM55],easy,2,2
[MAX2[SM42]],[SM42],easy,2,2
[MIN[SM09]9],[SM09],easy,2,2
[SM[SM75]0],[SM75],easy,2,2
[MIN[MAX20]2],[MAX20],easy,2,2
[MAX3[SM11]],[SM11],easy,2,2
[MIN6[MIN94]],[MIN94],easy,2,2
[SM2[MAX38]],[MAX38],easy,2,2
[MIN[MIN28]2],[MIN28],easy,2,2
[MAX5[MIN29]],[MIN29],easy,2,2
[SM[MIN36]7],[MIN36],easy,2,2
[MIN[SM51]7],[SM51],easy,2,2
[SM7[MAX48]],[MAX48],easy,2,2
[MIN[MIN06]2],[MIN06],easy,2,2
[MAX4[SM16]],[SM16],easy,2,2
[MIN[SM88]8],[SM88],easy,2,2
[SM[SM94]6],[SM94],easy,2,2
[MIN5[MIN76]],[MIN76],easy,2,2
[MAX9[MAX72]],[MAX72],easy,2,2
[SM1[MIN59]],[MIN59],easy,2,2
[MAX[MIN08]1],[MIN08],easy,2,2
[MAX[MIN67]2],[MIN67],easy,2,2
[MAX5[MIN23]],[MIN23],easy,2,2
[MAX[MAX39]7],[MAX39],easy,2,2
[MIN6[MAX47]],[MAX47],easy,2,2
[MAX[MIN02]6],[MIN02],easy,2,2
[MIN[SM92]3],[SM92],easy,2,2
[MAX[MIN65]5],[MIN65],easy,2,2
[SM[MAX90]3],[MAX90],easy,2,2
[SM0[SM71]],[SM71],easy,2,2
[SM[MAX09]9],[MAX09],easy,2,2
[SM3[SM70]],[SM70],easy,2,2
[MAX[MIN19]3],[MIN19],easy,2,2
[MAX0[MIN31]],[MIN31],easy,2,2
[MIN[MAX18]6],[MAX18],easy,2,2
[MIN7[MAX67]],[MAX67],easy,2,2
[MIN[MAX87]3],[MAX87],easy,2,2
[MAX0[MIN32]],[MIN32],easy,2,2
[MIN[SM69]1],[SM69],easy,2,2
[MIN6[MAX51]],[MAX51],easy,2,2
[SM[SM13]9],[SM13],easy,2,2
[MAX6[SM00]],[SM00],easy,2,2
[SM[SM55]5],[SM55],easy,2,2
[SM[MIN75]1],[MIN75],easy,2,2
[MIN3[MAX38]],[MAX38],easy,2,2
[MIN9[MAX69]],[MAX69],easy,2,2
[MIN4[MAX71]],[MAX71],easy,2,2
[MAX7[SM69]],[SM69],easy,2,2
[SM[MAX33]6],[MAX33],easy,2,2
[MAX[MIN38]4],[MIN38],easy,2,2
[MIN[MIN30]4],[MIN30],easy,2,2
[SM1[MAX55]],[MAX55],easy,2,2
[SM5[MIN15]],[MIN15],easy,2,2
[MAX2[MAX88]],[MAX88],easy,2,2
[MIN[MAX47]1],[MAX47],easy,2,2
[MIN[SM85]1],[SM85],easy,2,2
[MIN5[SM45]],[SM45],easy,2,2
[MAX0[SM36]],[SM36],easy,2,2
[SM[MIN80]4],[MIN80],easy,2,2
[SM3[SM08]],[SM08],easy,2,2
[MIN[MAX71]3],[MAX71],easy,2,2
[MAX4[MAX43]],[MAX43],easy,2,2
[SM[MAX98]0],[MAX98],easy,2,2
[MAX6[SM82]],[SM82],easy,2,2
[MIN[MIN26]4],[MIN26],easy,2,2
[SM[SM66]3],[SM66],easy,2,2
[SM[SM80]5],[SM80],easy,2,2
[SM[MIN74]5],[MIN74],easy,2,2
[SM8[MIN83]],[MIN83],easy,2,2
[MAX8[MIN84]],[MIN84],easy,2,2
[MIN8[MAX45]],[MAX45],easy,2,2
[MAX[MIN79]3],[MIN79],easy,2,2
[SM9[MAX31]],[MAX31],easy,2,2
[SM[MAX26]4],[MAX26],easy,2,2
[MIN[MAX45]4],[MAX45],easy,2,2
[SM[MIN20]8],[MIN20],easy,2,2
[MAX[MAX56]0],[MAX56],easy,2,2
[SM[MAX04]5],[MAX04],easy,2,2
[MAX[SM56]6],[SM56],easy,2,2
[SM[SM90]1],[SM90],easy,2,2
[MIN[MIN06]4],[MIN06],easy,2,2
[MIN[SM03]2],[SM03],easy,2,2
[MIN[MAX17]0],[MAX17],easy,2,2
[MAX0[MIN19]],[MIN19],easy,2,2
[MAX0[SM45]],[SM45],easy,2,2
[SM[SM65]3],[SM65],easy,2,2
[SM6[SM69]],[SM69],easy,2,2
[SM[MIN25]8],[MIN25],easy,2,2
[MAX2[MIN61]],[MIN61],easy,2,2
[MAX[MIN78]4],[MIN78],easy,2,2
[MIN[SM80]8],[SM80],easy,2,2
[MIN[MAX31]4],[MAX31],easy,2,2
[MAX[SM06]7],[SM06],easy,2,2
[MAX[MAX52]0],[MAX52],easy,2,2
[MIN[SM80]2],[SM80],easy,2,2
[SM[MIN80]8],[MIN80],easy,2,2
[MAX[MAX80]9],[MAX80],easy,2,2
[MAX[MIN20]2],[MIN20],easy,2,2
[MIN1[MIN40]],[MIN40],easy,2,2
[SM[MAX79]0],[MAX79],easy,2,2
[MAX5[MAX71]],[MAX71],easy,2,2
[MIN4[MAX38]],[MAX38],easy,2,2
[SM[MAX86]4],[MAX86],easy,2,2
[MAX[MAX90]1],[MAX90],easy,2,2
[MIN4[MIN22]],[MIN22],easy,2,2
[SM8[MAX42]],[MAX42],easy,2,2
[SM[MIN96]5],[MIN96],easy,2,2
[SM0[MAX42]],[MAX42],easy,2,2
[SM[MIN27]8],[MIN27],easy,2,2
[SM8[MAX58]],[MAX58],easy,2,2
[SM[MAX92]6],[MAX92],easy,2,2
[SM0[MAX71]],[MAX71],easy,2,2
[MIN[MAX64]0],[MAX64],easy,2,2
[SM4[SM58]],[SM58],easy,2,2
[MAX[MIN91]9],[MIN91],easy,2,2
[MIN3[SM94]],[SM94],easy,2,2
[MIN[MIN90]5],[MIN90],easy,2,2
[SM1[SM02]],[SM02],easy,2,2
[SM[SM43]6],[SM43],easy,2,2
[SM[SM43]5],[SM43],easy,2,2
[MIN3[SM46]],[SM46],easy,2,2
[MAX8[MIN02]],[MIN02],easy,2,2
[MAX[MIN74]6],[MIN74],easy,2,2
[MIN[SM96]7],[SM96],easy,2,2
[SM[SM88]4],[SM88],easy,2,2
[MAX9[MAX89]],[MAX89],easy,2,2
[MIN[MIN66]5],[MIN66],easy,2,2
[MIN[MIN70]2],[MIN70],easy,2,2
[SM[MIN11]6],[MIN11],easy,2,2
[SM0[MAX60]],[MAX60],easy,2,2
[MAX[MIN29]1],[MIN29],easy,2,2
[MIN4[MAX72]],[MAX72],easy,2,2
[MAX[MAX12]0],[MAX12],easy,2,2
[SM[SM23]1],[SM23],easy,2,2
[MIN[SM14]5],[SM14],easy,2,2
[MIN1[MIN50]],[MIN50],easy,2,2
[SM[MAX06]5],[MAX06],easy,2,2
[SM[SM58]1],[SM58],easy,2,2
[MIN[MAX39]2],[MAX39],easy,2,2
[SM[SM45]0],[SM45],easy,2,2
[SM[MAX24]9],[MAX24],easy,2,2
[MIN2[MAX11]],[MAX11],easy,2,2
[SM[MIN75]3],[MIN75],easy,2,2
[MAX[MIN53]9],[MIN53],easy,2,2
[MAX[SM31]4],[SM31],easy,2,2
[MIN2[SM16]],[SM16],easy,2,2
[SM[SM97]3],[SM97],easy,2,2
[MAX[MIN99]5],[MIN99],easy,2,2
[SM[MAX26]9],[MAX26],easy,2,2
[MAX0[MAX90]],[MAX90],easy,2,2
[MIN0[MAX54]],[MAX54],easy,2,2
[SM5[SM49]],[SM49],easy,2,2
[MAX[SM00]9],[SM00],easy,2,2
[MIN6[SM08]],[SM08],easy,2,2
